"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Bihar","Patna","2023-10-11","2023","10","23.3465141592","NRSC VIC MODEL"
"Bihar","Patna","2023-10-12","2023","10","22.7533942457","NRSC VIC MODEL"
"Bihar","Patna","2023-10-13","2023","10","22.1107238766","NRSC VIC MODEL"
"Bihar","Patna","2023-10-14","2023","10","21.5033088809","NRSC VIC MODEL"
"Bihar","Patna","2023-10-15","2023","10","20.9020881773","NRSC VIC MODEL"
"Bihar","Patna","2023-10-16","2023","10","20.3687543909","NRSC VIC MODEL"
"Bihar","Patna","2023-10-17","2023","10","21.2652234757","NRSC VIC MODEL"
"Bihar","Patna","2023-10-18","2023","10","20.7320420455","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-10-01","2023","10","23.398661265","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-10-07","2023","10","21.5397580528","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-10-08","2023","10","20.9091954253","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-10-09","2023","10","19.9521616419","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-10-10","2023","10","19.1652015542","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-10-11","2023","10","18.4121464772","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-10-12","2023","10","17.7566331611","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-10-13","2023","10","17.0811104321","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-10-14","2023","10","16.4435719952","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-10-15","2023","10","15.8703516151","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-10-16","2023","10","15.6407825893","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-10-17","2023","10","16.4597123274","NRSC VIC MODEL"
"Bihar","Purbi Champaran","2023-10-18","2023","10","15.9714650632","NRSC VIC MODEL"
"Bihar","Purnia","2023-10-01","2023","10","26.3496369871","NRSC VIC MODEL"
"Bihar","Purnia","2023-10-07","2023","10","26.9961078093","NRSC VIC MODEL"
"Bihar","Purnia","2023-10-08","2023","10","25.4476227223","NRSC VIC MODEL"
"Bihar","Purnia","2023-10-09","2023","10","24.2453059186","NRSC VIC MODEL"
"Bihar","Purnia","2023-10-10","2023","10","23.3814387547","NRSC VIC MODEL"
"Bihar","Purnia","2023-10-11","2023","10","22.5796990597","NRSC VIC MODEL"
"Bihar","Purnia","2023-10-12","2023","10","21.1242256176","NRSC VIC MODEL"
"Bihar","Purnia","2023-10-13","2023","10","19.8466819276","NRSC VIC MODEL"
"Bihar","Purnia","2023-10-14","2023","10","18.7379049201","NRSC VIC MODEL"
"Bihar","Purnia","2023-10-15","2023","10","17.8084615946","NRSC VIC MODEL"
"Bihar","Purnia","2023-10-16","2023","10","17.108432936","NRSC VIC MODEL"
"Bihar","Purnia","2023-10-17","2023","10","16.5254671283","NRSC VIC MODEL"
"Bihar","Purnia","2023-10-18","2023","10","15.9585780965","NRSC VIC MODEL"
"Bihar","Rohtas","2023-10-01","2023","10","24.1267425936","NRSC VIC MODEL"
"Bihar","Rohtas","2023-10-07","2023","10","29.1761337728","NRSC VIC MODEL"
"Bihar","Rohtas","2023-10-08","2023","10","27.9209989932","NRSC VIC MODEL"
"Bihar","Rohtas","2023-10-09","2023","10","26.7293870244","NRSC VIC MODEL"
"Bihar","Rohtas","2023-10-10","2023","10","25.7446773785","NRSC VIC MODEL"
"Bihar","Rohtas","2023-10-11","2023","10","24.8862592398","NRSC VIC MODEL"
"Bihar","Rohtas","2023-10-12","2023","10","24.125856138","NRSC VIC MODEL"
"Bihar","Rohtas","2023-10-13","2023","10","23.453316216","NRSC VIC MODEL"
"Bihar","Rohtas","2023-10-14","2023","10","22.8263133195","NRSC VIC MODEL"
"Bihar","Rohtas","2023-10-15","2023","10","22.2249458487","NRSC VIC MODEL"
"Bihar","Rohtas","2023-10-16","2023","10","21.6575531597","NRSC VIC MODEL"
"Bihar","Rohtas","2023-10-17","2023","10","21.4056216642","NRSC VIC MODEL"
"Bihar","Rohtas","2023-10-18","2023","10","20.9345777633","NRSC VIC MODEL"
"Bihar","Saharsa","2023-10-01","2023","10","27.5285707551","NRSC VIC MODEL"
"Bihar","Saharsa","2023-10-07","2023","10","26.1450616433","NRSC VIC MODEL"
"Bihar","Saharsa","2023-10-08","2023","10","27.0729009424","NRSC VIC MODEL"
"Bihar","Saharsa","2023-10-09","2023","10","25.3553064184","NRSC VIC MODEL"
"Bihar","Saharsa","2023-10-10","2023","10","23.528020972","NRSC VIC MODEL"
"Bihar","Saharsa","2023-10-11","2023","10","22.1096144744","NRSC VIC MODEL"
"Bihar","Saharsa","2023-10-12","2023","10","20.5930318937","NRSC VIC MODEL"
"Bihar","Saharsa","2023-10-13","2023","10","19.0997932206","NRSC VIC MODEL"
"Bihar","Saharsa","2023-10-14","2023","10","17.7459881032","NRSC VIC MODEL"
"Bihar","Saharsa","2023-10-15","2023","10","16.7387424321","NRSC VIC MODEL"
"Bihar","Saharsa","2023-10-16","2023","10","16.9789102283","NRSC VIC MODEL"
"Bihar","Saharsa","2023-10-17","2023","10","16.1463480653","NRSC VIC MODEL"
"Bihar","Saharsa","2023-10-18","2023","10","15.459014995","NRSC VIC MODEL"
"Bihar","Samastipur","2023-10-01","2023","10","26.6042647285","NRSC VIC MODEL"
"Bihar","Samastipur","2023-10-07","2023","10","25.8489237065","NRSC VIC MODEL"
"Bihar","Samastipur","2023-10-08","2023","10","27.0312638123","NRSC VIC MODEL"
"Bihar","Samastipur","2023-10-09","2023","10","25.4733370295","NRSC VIC MODEL"
"Bihar","Samastipur","2023-10-10","2023","10","23.7382294527","NRSC VIC MODEL"
"Bihar","Samastipur","2023-10-11","2023","10","22.2094138974","NRSC VIC MODEL"
"Bihar","Samastipur","2023-10-12","2023","10","20.9827958368","NRSC VIC MODEL"
"Bihar","Samastipur","2023-10-13","2023","10","20.011442616","NRSC VIC MODEL"
"Bihar","Samastipur","2023-10-14","2023","10","19.201804414","NRSC VIC MODEL"
"Bihar","Samastipur","2023-10-15","2023","10","18.5192606207","NRSC VIC MODEL"
"Bihar","Samastipur","2023-10-16","2023","10","17.9496670831","NRSC VIC MODEL"
"Bihar","Samastipur","2023-10-17","2023","10","17.5025360069","NRSC VIC MODEL"
"Bihar","Samastipur","2023-10-18","2023","10","17.0071761964","NRSC VIC MODEL"
"Bihar","Saran","2023-10-01","2023","10","22.770923752","NRSC VIC MODEL"
"Bihar","Saran","2023-10-07","2023","10","22.2802261846","NRSC VIC MODEL"
"Bihar","Saran","2023-10-08","2023","10","21.8286785411","NRSC VIC MODEL"
"Bihar","Saran","2023-10-09","2023","10","20.8380543209","NRSC VIC MODEL"
"Bihar","Saran","2023-10-10","2023","10","19.97186747","NRSC VIC MODEL"
"Bihar","Saran","2023-10-11","2023","10","19.1704085557","NRSC VIC MODEL"
"Bihar","Saran","2023-10-12","2023","10","18.4454172182","NRSC VIC MODEL"
"Bihar","Saran","2023-10-13","2023","10","17.7241859764","NRSC VIC MODEL"
"Bihar","Saran","2023-10-14","2023","10","17.0529360898","NRSC VIC MODEL"
"Bihar","Saran","2023-10-15","2023","10","16.4327842946","NRSC VIC MODEL"
"Bihar","Saran","2023-10-16","2023","10","15.8827063783","NRSC VIC MODEL"
"Bihar","Saran","2023-10-17","2023","10","17.1099693254","NRSC VIC MODEL"
"Bihar","Saran","2023-10-18","2023","10","16.4893067085","NRSC VIC MODEL"
"Bihar","Sheikhpura","2023-10-01","2023","10","20.7642253881","NRSC VIC MODEL"
"Bihar","Sheikhpura","2023-10-07","2023","10","20.4771880692","NRSC VIC MODEL"
"Bihar","Sheikhpura","2023-10-08","2023","10","19.7473327259","NRSC VIC MODEL"
"Bihar","Sheikhpura","2023-10-09","2023","10","19.1671935861","NRSC VIC MODEL"
"Bihar","Sheikhpura","2023-10-10","2023","10","18.6597728653","NRSC VIC MODEL"
"Bihar","Sheikhpura","2023-10-11","2023","10","18.2155990655","NRSC VIC MODEL"
"Bihar","Sheikhpura","2023-10-12","2023","10","17.8322541001","NRSC VIC MODEL"
"Bihar","Sheikhpura","2023-10-13","2023","10","17.4735343176","NRSC VIC MODEL"
"Bihar","Sheikhpura","2023-10-14","2023","10","17.1177960504","NRSC VIC MODEL"
"Bihar","Sheikhpura","2023-10-15","2023","10","16.7848366469","NRSC VIC MODEL"
"Bihar","Sheikhpura","2023-10-16","2023","10","16.4545991552","NRSC VIC MODEL"
"Bihar","Sheikhpura","2023-10-17","2023","10","16.150620723","NRSC VIC MODEL"
"Bihar","Sheikhpura","2023-10-18","2023","10","15.8713282647","NRSC VIC MODEL"
"Bihar","Sheohar","2023-10-01","2023","10","11.3081917866","NRSC VIC MODEL"
"Bihar","Sheohar","2023-10-07","2023","10","12.8322935644","NRSC VIC MODEL"
"Bihar","Sheohar","2023-10-08","2023","10","12.9097449476","NRSC VIC MODEL"
"Bihar","Sheohar","2023-10-09","2023","10","12.4551035442","NRSC VIC MODEL"
"Bihar","Sheohar","2023-10-10","2023","10","12.1741578497","NRSC VIC MODEL"
"Bihar","Sheohar","2023-10-11","2023","10","11.7549588629","NRSC VIC MODEL"
"Bihar","Sheohar","2023-10-12","2023","10","11.3251858268","NRSC VIC MODEL"
"Bihar","Sheohar","2023-10-13","2023","10","10.9037983967","NRSC VIC MODEL"
"Bihar","Sheohar","2023-10-14","2023","10","10.5029288281","NRSC VIC MODEL"
"Bihar","Sheohar","2023-10-15","2023","10","10.1372691442","NRSC VIC MODEL"
"Bihar","Sheohar","2023-10-16","2023","10","10.0381912855","NRSC VIC MODEL"
"Bihar","Sheohar","2023-10-17","2023","10","9.7096054795","NRSC VIC MODEL"
"Bihar","Sheohar","2023-10-18","2023","10","9.4048517368","NRSC VIC MODEL"
"Bihar","Sitamarhi","2023-10-01","2023","10","22.1093254755","NRSC VIC MODEL"
"Bihar","Sitamarhi","2023-10-07","2023","10","20.6463884301","NRSC VIC MODEL"
"Bihar","Sitamarhi","2023-10-08","2023","10","20.8849264163","NRSC VIC MODEL"
"Bihar","Sitamarhi","2023-10-09","2023","10","20.0831243454","NRSC VIC MODEL"
"Bihar","Sitamarhi","2023-10-10","2023","10","19.6880064012","NRSC VIC MODEL"
"Bihar","Sitamarhi","2023-10-11","2023","10","19.7613760963","NRSC VIC MODEL"
"Bihar","Sitamarhi","2023-10-12","2023","10","19.0881019283","NRSC VIC MODEL"
"Bihar","Sitamarhi","2023-10-13","2023","10","18.4851010255","NRSC VIC MODEL"
"Bihar","Sitamarhi","2023-10-14","2023","10","17.9491450897","NRSC VIC MODEL"
"Bihar","Sitamarhi","2023-10-15","2023","10","17.5004532638","NRSC VIC MODEL"
"Bihar","Sitamarhi","2023-10-16","2023","10","17.4375816796","NRSC VIC MODEL"
"Bihar","Sitamarhi","2023-10-17","2023","10","17.2560825899","NRSC VIC MODEL"
"Bihar","Sitamarhi","2023-10-18","2023","10","16.8556966273","NRSC VIC MODEL"
"Bihar","Siwan","2023-10-01","2023","10","20.4281009391","NRSC VIC MODEL"
"Bihar","Siwan","2023-10-07","2023","10","17.1568001237","NRSC VIC MODEL"
"Bihar","Siwan","2023-10-08","2023","10","18.2256401922","NRSC VIC MODEL"
"Bihar","Siwan","2023-10-09","2023","10","17.5421550326","NRSC VIC MODEL"
"Bihar","Siwan","2023-10-10","2023","10","16.8863710877","NRSC VIC MODEL"
"Bihar","Siwan","2023-10-11","2023","10","16.2662353229","NRSC VIC MODEL"
"Bihar","Siwan","2023-10-12","2023","10","15.6539405104","NRSC VIC MODEL"
"Bihar","Siwan","2023-10-13","2023","10","15.0692416548","NRSC VIC MODEL"
"Bihar","Siwan","2023-10-14","2023","10","14.5092429915","NRSC VIC MODEL"
"Bihar","Siwan","2023-10-15","2023","10","14.0028704788","NRSC VIC MODEL"
"Bihar","Siwan","2023-10-16","2023","10","13.5492850873","NRSC VIC MODEL"
"Bihar","Siwan","2023-10-17","2023","10","13.3325202036","NRSC VIC MODEL"
"Bihar","Siwan","2023-10-18","2023","10","12.9508567997","NRSC VIC MODEL"
"Bihar","Supaul","2023-10-01","2023","10","27.2983347566","NRSC VIC MODEL"
"Bihar","Supaul","2023-10-07","2023","10","25.5008353099","NRSC VIC MODEL"
"Bihar","Supaul","2023-10-08","2023","10","23.9257703682","NRSC VIC MODEL"
"Bihar","Supaul","2023-10-09","2023","10","22.1069943324","NRSC VIC MODEL"
"Bihar","Supaul","2023-10-10","2023","10","20.9744612762","NRSC VIC MODEL"
"Bihar","Supaul","2023-10-11","2023","10","19.8221722696","NRSC VIC MODEL"
"Bihar","Supaul","2023-10-12","2023","10","18.4632861113","NRSC VIC MODEL"
"Bihar","Supaul","2023-10-13","2023","10","17.2829196643","NRSC VIC MODEL"
"Bihar","Supaul","2023-10-14","2023","10","16.3259153222","NRSC VIC MODEL"
"Bihar","Supaul","2023-10-15","2023","10","15.5172849376","NRSC VIC MODEL"
"Bihar","Supaul","2023-10-16","2023","10","14.9585724221","NRSC VIC MODEL"
"Bihar","Supaul","2023-10-17","2023","10","14.2958051511","NRSC VIC MODEL"
"Bihar","Supaul","2023-10-18","2023","10","13.6996244142","NRSC VIC MODEL"
"Bihar","Vaishali","2023-10-01","2023","10","28.3632620567","NRSC VIC MODEL"
"Bihar","Vaishali","2023-10-07","2023","10","23.9958469632","NRSC VIC MODEL"
"Bihar","Vaishali","2023-10-08","2023","10","23.3906205226","NRSC VIC MODEL"
"Bihar","Vaishali","2023-10-09","2023","10","22.4322691606","NRSC VIC MODEL"
"Bihar","Vaishali","2023-10-10","2023","10","21.5347805806","NRSC VIC MODEL"
"Bihar","Vaishali","2023-10-11","2023","10","20.8157238082","NRSC VIC MODEL"
"Bihar","Vaishali","2023-10-12","2023","10","20.2011960982","NRSC VIC MODEL"
"Bihar","Vaishali","2023-10-13","2023","10","19.5454324411","NRSC VIC MODEL"
"Bihar","Vaishali","2023-10-14","2023","10","18.9417767593","NRSC VIC MODEL"
"Bihar","Vaishali","2023-10-15","2023","10","18.3873618536","NRSC VIC MODEL"
"Bihar","Vaishali","2023-10-16","2023","10","17.9287475668","NRSC VIC MODEL"
"Bihar","Vaishali","2023-10-17","2023","10","18.5153415798","NRSC VIC MODEL"
"Bihar","Vaishali","2023-10-18","2023","10","18.0032685588","NRSC VIC MODEL"
"Chandigarh","Chandigarh","2023-10-01","2023","10","7.3482875757","NRSC VIC MODEL"
"Chandigarh","Chandigarh","2023-10-07","2023","10","5.7496142949","NRSC VIC MODEL"
"Chandigarh","Chandigarh","2023-10-08","2023","10","5.5278855237","NRSC VIC MODEL"
"Chandigarh","Chandigarh","2023-10-09","2023","10","5.33579043","NRSC VIC MODEL"
"Chandigarh","Chandigarh","2023-10-10","2023","10","5.4327299688","NRSC VIC MODEL"
"Chandigarh","Chandigarh","2023-10-12","2023","10","5.0619798649","NRSC VIC MODEL"
"Chandigarh","Chandigarh","2023-10-13","2023","10","4.8915800577","NRSC VIC MODEL"
"Chandigarh","Chandigarh","2023-10-11","2023","10","5.2462690407","NRSC VIC MODEL"
"Chandigarh","Chandigarh","2023-10-14","2023","10","4.7332506141","NRSC VIC MODEL"
"Chandigarh","Chandigarh","2023-10-15","2023","10","5.3668434903","NRSC VIC MODEL"
"Chandigarh","Chandigarh","2023-10-16","2023","10","7.0695758773","NRSC VIC MODEL"
"Chandigarh","Chandigarh","2023-10-17","2023","10","8.985451556","NRSC VIC MODEL"
"Chandigarh","Chandigarh","2023-10-18","2023","10","8.7905336393","NRSC VIC MODEL"
"Chhattisgarh","Balod","2023-10-01","2023","10","26.0642014349","NRSC VIC MODEL"
"Chhattisgarh","Balod","2023-10-07","2023","10","21.7685785867","NRSC VIC MODEL"
"Chhattisgarh","Balod","2023-10-08","2023","10","21.2183215179","NRSC VIC MODEL"
"Chhattisgarh","Balod","2023-10-09","2023","10","20.7143277622","NRSC VIC MODEL"
"Chhattisgarh","Balod","2023-10-10","2023","10","20.2472641674","NRSC VIC MODEL"
"Chhattisgarh","Balod","2023-10-11","2023","10","19.8024457067","NRSC VIC MODEL"
"Chhattisgarh","Balod","2023-10-12","2023","10","19.3787957087","NRSC VIC MODEL"
"Chhattisgarh","Balod","2023-10-13","2023","10","18.9992040641","NRSC VIC MODEL"
"Chhattisgarh","Balod","2023-10-14","2023","10","18.6200184174","NRSC VIC MODEL"
"Chhattisgarh","Balod","2023-10-15","2023","10","18.2598135744","NRSC VIC MODEL"
"Chhattisgarh","Balod","2023-10-16","2023","10","17.9362284648","NRSC VIC MODEL"
"Chhattisgarh","Balod","2023-10-17","2023","10","17.6258865849","NRSC VIC MODEL"
"Chhattisgarh","Balod","2023-10-18","2023","10","17.3362806152","NRSC VIC MODEL"
"Chhattisgarh","Baloda Bazar","2023-10-01","2023","10","27.9482959656","NRSC VIC MODEL"
"Chhattisgarh","Baloda Bazar","2023-10-07","2023","10","25.9468402699","NRSC VIC MODEL"
"Chhattisgarh","Baloda Bazar","2023-10-08","2023","10","25.3464391998","NRSC VIC MODEL"
"Chhattisgarh","Baloda Bazar","2023-10-09","2023","10","24.8217816793","NRSC VIC MODEL"
"Chhattisgarh","Baloda Bazar","2023-10-10","2023","10","24.3581860295","NRSC VIC MODEL"
"Chhattisgarh","Baloda Bazar","2023-10-11","2023","10","23.9138267821","NRSC VIC MODEL"
"Chhattisgarh","Baloda Bazar","2023-10-12","2023","10","23.5052385129","NRSC VIC MODEL"
"Chhattisgarh","Baloda Bazar","2023-10-13","2023","10","23.1131032962","NRSC VIC MODEL"
"Chhattisgarh","Baloda Bazar","2023-10-14","2023","10","22.7339440142","NRSC VIC MODEL"
"Chhattisgarh","Baloda Bazar","2023-10-15","2023","10","22.3788486773","NRSC VIC MODEL"
"Chhattisgarh","Baloda Bazar","2023-10-16","2023","10","22.027356487","NRSC VIC MODEL"
"Chhattisgarh","Baloda Bazar","2023-10-17","2023","10","21.6956290435","NRSC VIC MODEL"
"Chhattisgarh","Baloda Bazar","2023-10-18","2023","10","21.3968345383","NRSC VIC MODEL"
"Chhattisgarh","Balrampur","2023-10-01","2023","10","24.8011714991","NRSC VIC MODEL"
"Chhattisgarh","Balrampur","2023-10-07","2023","10","26.2974156502","NRSC VIC MODEL"
"Chhattisgarh","Balrampur","2023-10-08","2023","10","24.6659550307","NRSC VIC MODEL"
"Chhattisgarh","Balrampur","2023-10-09","2023","10","23.2347536839","NRSC VIC MODEL"
"Chhattisgarh","Balrampur","2023-10-10","2023","10","22.1809406217","NRSC VIC MODEL"
"Chhattisgarh","Balrampur","2023-10-11","2023","10","21.3522532796","NRSC VIC MODEL"
"Chhattisgarh","Balrampur","2023-10-12","2023","10","20.6879203897","NRSC VIC MODEL"
"Chhattisgarh","Balrampur","2023-10-13","2023","10","20.1326552511","NRSC VIC MODEL"
"Chhattisgarh","Balrampur","2023-10-14","2023","10","19.6312836016","NRSC VIC MODEL"
"Chhattisgarh","Balrampur","2023-10-15","2023","10","19.1599301278","NRSC VIC MODEL"
"Chhattisgarh","Balrampur","2023-10-16","2023","10","18.7306153693","NRSC VIC MODEL"
"Chhattisgarh","Balrampur","2023-10-17","2023","10","18.3724287001","NRSC VIC MODEL"
"Chhattisgarh","Balrampur","2023-10-18","2023","10","18.5058508526","NRSC VIC MODEL"
"Chhattisgarh","Bastar","2023-10-01","2023","10","27.9729215208","NRSC VIC MODEL"
"Chhattisgarh","Bastar","2023-10-07","2023","10","23.4552962623","NRSC VIC MODEL"
"Chhattisgarh","Bastar","2023-10-08","2023","10","22.531836791","NRSC VIC MODEL"
"Chhattisgarh","Bastar","2023-10-09","2023","10","21.8028404156","NRSC VIC MODEL"
"Chhattisgarh","Bastar","2023-10-10","2023","10","21.1974625536","NRSC VIC MODEL"
"Chhattisgarh","Bastar","2023-10-11","2023","10","20.6528182286","NRSC VIC MODEL"
"Chhattisgarh","Bastar","2023-10-12","2023","10","20.1524253759","NRSC VIC MODEL"
"Chhattisgarh","Bastar","2023-10-13","2023","10","19.6927089021","NRSC VIC MODEL"
"Chhattisgarh","Bastar","2023-10-14","2023","10","19.2884943164","NRSC VIC MODEL"
"Chhattisgarh","Bastar","2023-10-15","2023","10","18.8733597879","NRSC VIC MODEL"
"Chhattisgarh","Bastar","2023-10-16","2023","10","18.4723280518","NRSC VIC MODEL"
"Chhattisgarh","Bastar","2023-10-17","2023","10","18.0980288868","NRSC VIC MODEL"
"Chhattisgarh","Bastar","2023-10-18","2023","10","17.7308128497","NRSC VIC MODEL"
"Chhattisgarh","Bemetara","2023-10-01","2023","10","26.0999258862","NRSC VIC MODEL"
"Chhattisgarh","Bemetara","2023-10-07","2023","10","24.3384753656","NRSC VIC MODEL"
"Chhattisgarh","Bemetara","2023-10-08","2023","10","23.8398451129","NRSC VIC MODEL"
"Chhattisgarh","Bemetara","2023-10-09","2023","10","23.3682424934","NRSC VIC MODEL"
"Chhattisgarh","Bemetara","2023-10-10","2023","10","22.9287974639","NRSC VIC MODEL"
"Chhattisgarh","Bemetara","2023-10-11","2023","10","22.5047743822","NRSC VIC MODEL"
"Chhattisgarh","Bemetara","2023-10-12","2023","10","22.1138928573","NRSC VIC MODEL"
"Chhattisgarh","Bemetara","2023-10-13","2023","10","21.756537046","NRSC VIC MODEL"
"Chhattisgarh","Bemetara","2023-10-14","2023","10","21.4086954881","NRSC VIC MODEL"
"Chhattisgarh","Bemetara","2023-10-15","2023","10","21.085235477","NRSC VIC MODEL"
"Chhattisgarh","Bemetara","2023-10-16","2023","10","20.7836684238","NRSC VIC MODEL"
"Chhattisgarh","Bemetara","2023-10-17","2023","10","20.5086902929","NRSC VIC MODEL"
"Chhattisgarh","Bemetara","2023-10-18","2023","10","20.289043279","NRSC VIC MODEL"
"Chhattisgarh","Bijapur","2023-10-01","2023","10","28.0113479519","NRSC VIC MODEL"
"Chhattisgarh","Bijapur","2023-10-07","2023","10","24.4840005095","NRSC VIC MODEL"
"Chhattisgarh","Bijapur","2023-10-08","2023","10","23.8022717077","NRSC VIC MODEL"
"Chhattisgarh","Bijapur","2023-10-09","2023","10","23.2278885971","NRSC VIC MODEL"
"Chhattisgarh","Bijapur","2023-10-10","2023","10","22.7194163368","NRSC VIC MODEL"
"Chhattisgarh","Bijapur","2023-10-11","2023","10","22.2517210911","NRSC VIC MODEL"
"Chhattisgarh","Bijapur","2023-10-12","2023","10","21.798415536","NRSC VIC MODEL"
"Chhattisgarh","Bijapur","2023-10-13","2023","10","21.3760162583","NRSC VIC MODEL"
"Chhattisgarh","Bijapur","2023-10-14","2023","10","20.9829920676","NRSC VIC MODEL"
"Chhattisgarh","Bijapur","2023-10-15","2023","10","20.5937963006","NRSC VIC MODEL"
"Chhattisgarh","Bijapur","2023-10-16","2023","10","20.2230085709","NRSC VIC MODEL"
"Chhattisgarh","Bijapur","2023-10-17","2023","10","19.8803324236","NRSC VIC MODEL"
"Chhattisgarh","Bijapur","2023-10-18","2023","10","19.5272740576","NRSC VIC MODEL"
"Chhattisgarh","Bilapur","2023-10-01","2023","10","26.1809832026","NRSC VIC MODEL"
"Chhattisgarh","Bilapur","2023-10-07","2023","10","22.6938051041","NRSC VIC MODEL"
"Chhattisgarh","Bilapur","2023-10-08","2023","10","22.141333831","NRSC VIC MODEL"
"Chhattisgarh","Bilapur","2023-10-09","2023","10","21.6663866408","NRSC VIC MODEL"
"Chhattisgarh","Bilapur","2023-10-10","2023","10","21.2396850519","NRSC VIC MODEL"
"Chhattisgarh","Bilapur","2023-10-11","2023","10","20.8400338027","NRSC VIC MODEL"
"Chhattisgarh","Bilapur","2023-10-12","2023","10","20.4687638759","NRSC VIC MODEL"
